Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total,True_Total,Over,Under,Push
2022,8,2022-10-30,PHI,35,1,PIT,13,-10.5,43.0,48,1,0,0
2022,8,2022-10-30,RAM,14,1,SFO,31,-2.5,42.0,45,1,0,0
2022,8,2022-10-30,SEA,27,1,NYG,13,-3.0,44.5,40,0,1,0
2022,8,2022-10-27,TAM,22,1,RAV,27,-1.5,45.5,49,1,0,0
2022,9,2022-11-06,ATL,17,1,SDG,20,3.0,49.5,37,0,1,0
2022,9,2022-11-06,CHI,32,1,MIA,35,4.0,45.5,67,1,0,0
2022,9,2022-11-06,CIN,42,1,CAR,21,-7.0,42.5,63,1,0,0
2022,9,2022-11-06,CRD,21,1,SEA,31,-2.0,49.0,52,1,0,0
2022,9,2022-11-06,DET,15,1,GNB,9,3.5,49.5,24,0,1,0
2022,9,2022-11-03,HTX,17,1,PHI,29,13.5,45.5,46,1,0,0
2022,9,2022-11-06,JAX,27,1,RAI,20,2.5,48.0,47,0,1,0
2022,9,2022-11-06,KAN,20,1,OTI,17,-12.5,45.5,37,0,1,0
2022,9,2022-11-07,NOR,13,1,RAV,27,1.5,46.5,40,0,1,0
2022,9,2022-11-06,NWE,26,1,CLT,3,-5.0,40.5,29,0,1,0
2022,9,2022-11-06,NYJ,20,1,BUF,17,11.0,46.0,37,0,1,0
2022,9,2022-11-06,TAM,16,1,RAM,13,-3.0,42.5,29,0,1,0
2022,9,2022-11-06,WAS,17,1,MIN,20,3.0,43.5,37,0,1,0
2022,10,2022-11-13,BUF,30,1,MIN,33,-6.5,44.5,63,1,0,0
2022,10,2022-11-10,CAR,25,1,ATL,15,2.5,41.5,40,0,1,0
2022,10,2022-11-13,CHI,30,1,DET,31,-2.5,48.5,61,1,0,0
2022,10,2022-11-13,GNB,31,1,DAL,28,4.0,44.5,59,1,0,0
2022,10,2022-11-13,KAN,27,1,JAX,17,-9.0,51.0,44,0,1,0
2022,10,2022-11-13,MIA,39,1,CLE,17,-3.5,49.5,56,1,0,0
2022,10,2022-11-13,NYG,24,1,HTX,16,-4.5,41.0,40,0,1,0
2022,10,2022-11-13,OTI,17,1,DEN,10,-2.5,39.0,27,0,1,0
2022,10,2022-11-14,PHI,21,1,WAS,32,-10.5,43.5,53,1,0,0
2022,10,2022-11-13,PIT,20,1,NOR,10,1.0,40.0,30,0,1,0
2022,10,2022-11-13,RAI,20,1,CLT,25,-4.0,41.0,45,1,0,0
2022,10,2022-11-13,RAM,17,1,CRD,27,-2.5,39.5,44,1,0,0
2022,10,2022-11-13,SFO,22,1,SDG,16,-7.5,45.0,38,0,1,0
2022,10,2022-11-13,TAM,21,1,SEA,16,-2.5,45.0,37,0,1,0
2022,11,2022-11-20,ATL,27,1,CHI,24,-2.5,49.0,51,1,0,0
2022,11,2022-11-20,BUF,31,1,CLE,23,-7.5,50.0,54,1,0,0
2022,11,2022-11-20,CLT,16,1,PHI,17,6.5,45.5,33,0,1,0
2022,11,2022-11-21,CRD,10,1,SFO,38,8.0,43.0,48,1,0,0
2022,11,2022-11-20,DEN,16,1,RAI,22,-2.5,41.0,38,0,1,0
2022,11,2022-11-17,GNB,17,1,OTI,27,-3.0,41.0,44,1,0,0
2022,11,2022-11-20,HTX,10,1,WAS,23,3.0,41.0,33,0,1,0
2022,11,2022-11-20,MIN,3,1,DAL,40,1.5,48.5,43,0,1,0
2022,11,2022-11-20,NOR,27,1,RAM,20,-2.5,39.0,47,1,0,0
2022,11,2022-11-20,NWE,10,1,NYJ,3,-3.5,38.0,13,0,1,0
2022,11,2022-11-20,NYG,18,1,DET,31,-3.0,44.5,49,1,0,0
2022,11,2022-11-20,PIT,30,1,CIN,37,3.5,40.0,67,1,0,0
2022,11,2022-11-20,RAV,13,1,CAR,3,-13.0,41.5,16,0,1,0
2022,11,2022-11-20,SDG,27,1,KAN,30,5.0,52.5,57,1,0,0
2022,12,2022-11-27,CAR,23,1,DEN,10,1.0,36.0,33,0,1,0
2022,12,2022-11-27,CLE,23,1,TAM,17,3.0,42.0,40,0,1,0
2022,12,2022-11-28,CLT,17,1,PIT,24,-2.5,39.5,41,1,0,0
2022,12,2022-11-27,CRD,24,1,SDG,25,2.5,48.5,49,1,0,0
2022,12,2022-11-24,DAL,28,1,NYG,20,-10.0,45.5,48,1,0,0
2022,12,2022-11-24,DET,25,1,BUF,28,9.5,54.5,53,0,1,0
2022,12,2022-11-27,JAX,28,1,RAV,27,3.5,43.0,55,1,0,0
2022,12,2022-11-27,KAN,26,1,RAM,10,-15.5,42.0,36,0,1,0
2022,12,2022-11-27,MIA,30,1,HTX,15,-14.0,47.0,45,0,1,0
2022,12,2022-11-24,MIN,33,1,NWE,26,-2.5,42.5,59,1,0,0
2022,12,2022-11-27,NYJ,31,1,CHI,10,-7.0,38.5,41,1,0,0
2022,12,2022-11-27,OTI,16,1,CIN,20,1.5,43.0,36,0,1,0
2022,12,2022-11-27,PHI,40,1,GNB,33,-6.5,46.0,73,1,0,0
2022,12,2022-11-27,SEA,34,1,RAI,40,-4.0,47.5,74,1,0,0
2022,12,2022-11-27,SFO,13,1,NOR,0,-9.0,43.0,13,0,1,0
2022,12,2022-11-27,WAS,19,1,ATL,13,-4.0,40.5,32,0,1,0
2022,13,2022-12-04,ATL,16,1,PIT,19,-1.0,43.0,35,0,1,0
2022,13,2022-12-04,CHI,19,1,GNB,28,4.5,45.0,47,1,0,0
2022,13,2022-12-04,CIN,27,1,KAN,24,2.5,53.0,51,0,1,0
2022,13,2022-12-04,DAL,54,1,CLT,19,-10.5,44.5,73,1,0,0
2022,13,2022-12-04,DET,40,1,JAX,14,-1.0,51.0,54,1,0,0
2022,13,2022-12-04,HTX,14,1,CLE,27,8.0,46.5,41,0,1,0
2022,13,2022-12-04,MIN,27,1,NYJ,22,-3.0,44.5,49,1,0,0
2022,13,2022-12-01,NWE,10,1,BUF,24,3.5,43.5,34,0,1,0
2022,13,2022-12-04,NYG,20,1,WAS,20,2.0,40.5,40,0,1,0
2022,13,2022-12-04,PHI,35,1,OTI,10,-4.0,44.0,45,1,0,0
2022,13,2022-12-04,RAI,27,1,SDG,20,-2.5,49.5,47,0,1,0
2022,13,2022-12-04,RAM,23,1,SEA,27,7.0,41.0,50,1,0,0
2022,13,2022-12-04,RAV,10,1,DEN,9,-9.5,39.5,19,0,1,0
2022,13,2022-12-04,SFO,33,1,MIA,17,-4.5,45.5,50,1,0,0
2022,13,2022-12-05,TAM,17,1,NOR,16,-3.0,41.0,33,0,1,0
2022,14,2022-12-11,BUF,20,1,NYJ,12,-10.0,43.0,32,0,1,0
2022,14,2022-12-11,CIN,23,1,CLE,10,-5.5,46.5,33,0,1,0
2022,14,2022-12-12,CRD,13,1,NWE,27,1.5,43.5,40,0,1,0
2022,14,2022-12-11,DAL,27,1,HTX,23,-17.0,44.0,50,1,0,0
2022,14,2022-12-11,DEN,28,1,KAN,34,8.5,44.0,62,1,0,0
2022,14,2022-12-11,DET,34,1,MIN,23,-2.0,51.5,57,1,0,0
2022,14,2022-12-11,NYG,22,1,PHI,48,7.0,45.0,70,1,0,0
2022,14,2022-12-11,OTI,22,1,JAX,36,-3.5,41.0,58,1,0,0
2022,14,2022-12-11,PIT,14,1,RAV,16,-1.5,36.5,30,0,1,0
2022,14,2022-12-08,RAM,17,1,RAI,16,6.0,44.5,33,0,1,0
2022,14,2022-12-11,SDG,23,1,MIA,17,3.0,53.5,40,0,1,0
2022,14,2022-12-11,SEA,24,1,CAR,30,-4.0,44.5,54,1,0,0
2022,14,2022-12-11,SFO,35,1,TAM,7,-3.5,37.5,42,1,0,0
2022,15,2022-12-17,BUF,32,1,MIA,29,-7.0,43.5,61,1,0,0
2022,15,2022-12-18,CAR,16,1,PIT,24,-2.5,37.5,40,1,0,0
2022,15,2022-12-18,CHI,20,1,PHI,25,8.5,48.5,45,0,1,0
2022,15,2022-12-17,CLE,13,1,RAV,3,-3.0,38.0,16,0,1,0
2022,15,2022-12-18,DEN,24,1,CRD,15,-1.5,36.5,39,1,0,0
2022,15,2022-12-19,GNB,24,1,RAM,12,-7.0,39.5,36,0,1,0
2022,15,2022-12-18,HTX,24,1,KAN,30,14.5,48.5,54,1,0,0
2022,15,2022-12-18,JAX,40,1,DAL,34,4.0,48.0,74,1,0,0
2022,15,2022-12-17,MIN,39,1,CLT,36,-3.5,47.5,75,1,0,0
2022,15,2022-12-18,NOR,21,1,ATL,18,-4.0,43.5,39,0,1,0
2022,15,2022-12-18,NYJ,17,1,DET,20,-1.0,43.5,37,0,1,0
2022,15,2022-12-18,RAI,30,1,NWE,24,-1.5,45.0,54,1,0,0
2022,15,2022-12-18,SDG,17,1,OTI,14,-3.0,46.5,31,0,1,0
2022,15,2022-12-15,SEA,13,1,SFO,21,3.0,43.0,34,0,1,0
2022,15,2022-12-18,TAM,23,1,CIN,34,3.5,45.0,57,1,0,0
2022,15,2022-12-18,WAS,12,1,NYG,20,-4.5,40.5,32,0,1,0
2022,16,2022-12-24,CAR,37,1,DET,23,2.5,43.5,60,1,0,0
2022,16,2022-12-24,CHI,13,1,BUF,35,8.0,40.0,48,1,0,0
2022,16,2022-12-24,CLE,10,1,NOR,17,-3.0,32.0,27,0,1,0
2022,16,2022-12-26,CLT,3,1,SDG,20,4.0,45.5,23,0,1,0
2022,16,2022-12-25,CRD,16,1,TAM,19,7.5,40.5,35,0,1,0
2022,16,2022-12-24,DAL,40,1,PHI,34,-4.5,47.0,74,1,0,0
2022,16,2022-12-24,KAN,24,1,SEA,10,-10.0,49.5,34,0,1,0
2022,16,2022-12-25,MIA,20,1,GNB,26,-3.5,49.5,46,0,1,0
2022,16,2022-12-24,MIN,27,1,NYG,24,-4.0,49.5,51,1,0,0
2022,16,2022-12-24,NWE,18,1,CIN,22,3.0,41.5,40,0,1,0
2022,16,2022-12-22,NYJ,3,1,JAX,19,-2.0,37.0,22,0,1,0
2022,16,2022-12-24,OTI,14,1,HTX,19,-3.0,35.5,33,0,1,0
2022,16,2022-12-24,PIT,13,1,RAI,10,-2.0,38.0,23,0,1,0
2022,16,2022-12-25,RAM,51,1,DEN,14,3.0,36.5,65,1,0,0
2022,16,2022-12-24,RAV,17,1,ATL,9,-6.5,34.5,26,0,1,0
2022,16,2022-12-24,SFO,37,1,WAS,20,-6.5,37.5,57,1,0,0
2022,17,2023-01-01,ATL,20,1,CRD,19,-6.0,41.0,39,0,1,0
2022,17,2023-01-01,DET,41,1,CHI,10,-6.0,52.5,51,0,1,0
2022,17,2023-01-01,GNB,41,1,MIN,17,-3.0,47.5,58,1,0,0
2022,17,2023-01-01,HTX,3,1,JAX,31,3.0,43.0,34,0,1,0
2022,17,2023-01-01,KAN,27,1,DEN,24,-12.5,45.0,51,1,0,0
2022,17,2023-01-01,NWE,23,1,MIA,21,-2.5,41.0,44,1,0,0
2022,17,2023-01-01,NYG,38,1,CLT,10,-5.5,39.0,48,1,0,0
2022,17,2022-12-29,OTI,13,1,DAL,27,12.5,39.5,40,1,0,0
2022,17,2023-01-01,PHI,10,1,NOR,20,-5.5,41.5,30,0,1,0
2022,17,2023-01-01,RAI,34,1,SFO,37,9.5,42.5,71,1,0,0
2022,17,2023-01-01,RAV,13,1,PIT,16,-2.5,35.0,29,0,1,0
2022,17,2023-01-01,SDG,31,1,RAM,10,-6.5,41.5,41,0,1,0
2022,17,2023-01-01,SEA,23,1,NYJ,6,1.5,42.5,29,0,1,0
2022,17,2023-01-01,TAM,30,1,CAR,24,-3.5,40.5,54,1,0,0
2022,17,2023-01-01,WAS,10,1,CLE,24,-2.0,40.5,34,0,1,0
2022,18,2023-01-08,ATL,30,1,TAM,17,-4.0,40.5,47,1,0,0
2022,18,2023-01-08,BUF,35,1,NWE,23,-7.5,43.5,58,1,0,0
2022,18,2023-01-08,CHI,13,1,MIN,29,7.0,42.5,42,0,1,0
2022,18,2023-01-08,CIN,27,1,RAV,16,-9.0,39.5,43,1,0,0
2022,18,2023-01-08,CLT,31,1,HTX,32,-2.5,37.5,63,1,0,0
2022,18,2023-01-08,DEN,31,1,SDG,28,-3.0,39.5,59,1,0,0
2022,18,2023-01-08,GNB,16,1,DET,20,-5.0,49.0,36,0,1,0
2022,18,2023-01-07,JAX,20,1,OTI,16,-6.5,40.0,36,0,1,0
2022,18,2023-01-08,MIA,11,1,NYJ,6,-3.5,37.0,17,0,1,0
2022,18,2023-01-08,NOR,7,1,CAR,10,-3.5,41.5,17,0,1,0
2022,18,2023-01-08,PHI,22,1,NYG,16,-16.0,42.0,38,0,1,0
2022,18,2023-01-08,PIT,28,1,CLE,14,-2.5,40.0,42,1,0,0
2022,18,2023-01-07,RAI,13,1,KAN,31,9.0,52.5,44,0,1,0
2022,18,2023-01-08,SEA,19,1,RAM,16,-6.0,41.5,35,0,1,0
2022,18,2023-01-08,SFO,38,1,CRD,13,-14.0,39.5,51,1,0,0
2022,18,2023-01-08,WAS,26,1,DAL,6,7.0,40.0,32,0,1,0
2023,1,2023-09-10,ATL,24,1,CAR,10,-3.5,39.5,34,0,1,0
2023,1,2023-09-10,CHI,20,1,GNB,38,-1.5,41.5,58,1,0,0
2023,1,2023-09-10,CLE,24,1,CIN,3,1.5,47.5,27,0,1,0
2023,1,2023-09-10,CLT,21,1,JAX,31,3.5,46.5,52,1,0,0
2023,1,2023-09-10,DEN,16,1,RAI,17,-3.0,44.0,33,0,1,0
2023,1,2023-09-07,KAN,20,1,DET,21,-3.5,53.5,41,0,1,0
2023,1,2023-09-10,MIN,17,1,TAM,20,-4.5,45.5,37,0,1,0
2023,1,2023-09-10,NOR,16,1,OTI,15,-3.0,41.5,31,0,1,0
2023,1,2023-09-10,NWE,20,1,PHI,25,3.5,45.0,45,0,0,1
2023,1,2023-09-10,NYG,0,1,DAL,40,3.5,45.5,40,0,1,0
2023,1,2023-09-11,NYJ,22,1,BUF,16,2.5,45.5,38,0,1,0
2023,1,2023-09-10,PIT,7,1,SFO,30,1.5,41.5,37,0,1,0
2023,1,2023-09-10,RAV,25,1,HTX,9,-9.5,43.5,34,0,1,0
2023,1,2023-09-10,SDG,34,1,MIA,36,-3.0,50.5,70,1,0,0
2023,1,2023-09-10,SEA,13,1,RAM,30,-4.5,46.5,43,0,1,0
2023,1,2023-09-10,WAS,20,1,CRD,16,-6.5,38.5,36,0,1,0
2023,2,2023-09-17,ATL,25,1,GNB,24,-3.0,40.5,49,1,0,0
2023,2,2023-09-17,BUF,38,1,RAI,10,-8.0,47.0,48,1,0,0
2023,2,2023-09-18,CAR,17,1,NOR,20,3.0,39.5,37,0,1,0
2023,2,2023-09-17,CIN,24,1,RAV,27,-3.5,45.5,51,1,0,0
2023,2,2023-09-17,CRD,28,1,NYG,31,4.5,36.5,59,1,0,0
2023,2,2023-09-17,DAL,30,1,NYJ,10,-8.5,38.5,40,1,0,0
2023,2,2023-09-17,DEN,33,1,WAS,35,-4.0,38.5,68,1,0,0
2023,2,2023-09-17,DET,31,1,SEA,37,-4.5,47.0,68,1,0,0
2023,2,2023-09-17,HTX,20,1,CLT,31,-1.0,40.0,51,1,0,0
2023,2,2023-09-17,JAX,9,1,KAN,17,3.5,51.0,26,0,1,0
2023,2,2023-09-17,NWE,17,1,MIA,24,2.0,46.5,41,0,1,0
2023,2,2023-09-17,OTI,27,1,SDG,24,2.5,45.5,51,1,0,0
2023,2,2023-09-14,PHI,34,1,MIN,28,-6.0,49.0,62,1,0,0
2023,2,2023-09-18,PIT,26,1,CLE,22,2.5,39.0,48,1,0,0
2023,2,2023-09-17,RAM,23,1,SFO,30,7.5,44.5,53,1,0,0
2023,2,2023-09-17,TAM,27,1,CHI,17,-2.5,42.0,44,1,0,0
2023,3,2023-09-25,CIN,19,1,RAM,16,-3.0,45.5,35,0,1,0
2023,3,2023-09-24,CLE,27,1,OTI,3,-3.5,38.0,30,0,1,0
2023,3,2023-09-24,CRD,28,1,DAL,16,11.5,43.5,44,1,0,0
2023,3,2023-09-24,DET,20,1,ATL,6,-3.0,47.5,26,0,1,0
2023,3,2023-09-24,GNB,18,1,NOR,17,-1.5,41.5,35,0,1,0
2023,3,2023-09-24,JAX,17,1,HTX,37,-9.5,43.5,54,1,0,0
2023,3,2023-09-24,KAN,41,1,CHI,10,-13.0,48.5,51,1,0,0
2023,3,2023-09-24,MIA,70,1,DEN,20,-6.0,47.5,90,1,0,0
2023,3,2023-09-24,MIN,24,1,SDG,28,-1.0,53.0,52,0,1,0
2023,3,2023-09-24,NYJ,10,1,NWE,15,2.5,35.5,25,0,1,0
2023,3,2023-09-24,RAI,18,1,PIT,23,-3.0,43.5,41,0,1,0
2023,3,2023-09-24,RAV,19,1,CLT,22,-7.5,44.5,41,0,1,0
2023,3,2023-09-24,SEA,37,1,CAR,27,-5.0,43.0,64,1,0,0
2023,3,2023-09-21,SFO,30,1,NYG,12,-10.5,43.5,42,0,1,0
2023,3,2023-09-25,TAM,11,1,PHI,25,6.0,44.0,36,0,1,0
2023,3,2023-09-24,WAS,3,1,BUF,37,4.5,43.5,40,0,1,0
2023,4,2023-10-01,BUF,48,1,MIA,20,-2.5,53.0,68,1,0,0
2023,4,2023-10-01,CAR,13,1,MIN,21,4.5,46.5,34,0,1,0
2023,4,2023-10-01,CHI,28,1,DEN,31,3.0,47.0,59,1,0,0
2023,4,2023-10-01,CLE,3,1,RAV,28,2.5,41.0,31,0,1,0
2023,4,2023-10-01,CLT,23,1,RAM,29,1.0,44.5,52,1,0,0
2023,4,2023-10-01,DAL,38,1,NWE,3,-6.5,43.5,41,0,1,0
2023,4,2023-09-28,GNB,20,1,DET,34,2.5,45.0,54,1,0,0
2023,4,2023-10-01,HTX,30,1,PIT,6,3.0,41.5,36,0,1,0
2023,4,2023-10-01,JAX,23,1,ATL,7,-3.5,42.5,30,0,1,0
2023,4,2023-10-01,NOR,9,1,TAM,26,-4.5,41.0,35,0,1,0
2023,4,2023-10-02,NYG,3,1,SEA,24,2.5,46.5,27,0,1,0
2023,4,2023-10-01,NYJ,20,1,KAN,23,9.5,41.5,43,1,0,0
2023,4,2023-10-01,OTI,27,1,CIN,3,2.5,41.5,30,0,1,0
2023,4,2023-10-01,PHI,34,1,WAS,31,-9.5,43.0,65,1,0,0
2023,4,2023-10-01,SDG,24,1,RAI,17,-5.5,48.5,41,0,1,0
2023,4,2023-10-01,SFO,35,1,CRD,16,-16.5,44.5,51,1,0,0
2023,5,2023-10-08,ATL,21,1,HTX,19,-2.5,42.0,40,0,1,0
2023,5,2023-10-08,BUF,20,1,JAX,25,-5.5,48.5,45,0,1,0
2023,5,2023-10-08,CLT,23,1,OTI,16,2.5,43.5,39,0,1,0
2023,5,2023-10-08,CRD,20,1,CIN,34,3.0,45.5,54,1,0,0
2023,5,2023-10-08,DEN,21,1,NYJ,31,-2.5,42.5,52,1,0,0
2023,5,2023-10-08,DET,42,1,CAR,24,-9.5,43.5,66,1,0,0
2023,5,2023-10-08,MIA,31,1,NYG,16,-13.0,47.5,47,0,1,0
2023,5,2023-10-08,MIN,20,1,KAN,27,3.5,52.5,47,0,1,0
2023,5,2023-10-08,NWE,0,1,NOR,34,-1.5,38.5,34,0,1,0
2023,5,2023-10-08,PIT,17,1,RAV,10,4.5,38.5,27,0,1,0
2023,5,2023-10-09,RAI,17,1,GNB,13,-1.5,44.5,30,0,1,0
2023,5,2023-10-08,RAM,14,1,PHI,23,3.5,49.5,37,0,1,0
2023,5,2023-10-08,SFO,42,1,DAL,10,-3.5,45.0,52,1,0,0
2023,5,2023-10-05,WAS,20,1,CHI,40,-6.0,44.5,60,1,0,0
2023,6,2023-10-15,ATL,16,1,WAS,24,-1.5,41.5,40,0,1,0
2023,6,2023-10-15,BUF,14,1,NYG,9,-15.5,43.5,23,0,1,0
2023,6,2023-10-15,CHI,13,1,MIN,19,3.0,44.5,32,0,1,0
2023,6,2023-10-15,CIN,17,1,SEA,13,-3.0,45.5,30,0,1,0
2023,6,2023-10-15,CLE,19,1,SFO,17,9.5,35.5,36,1,0,0
2023,6,2023-10-15,HTX,20,1,NOR,13,2.5,41.5,33,0,1,0
2023,6,2023-10-15,JAX,37,1,CLT,20,-4.5,43.5,57,1,0,0
2023,6,2023-10-12,KAN,19,1,DEN,8,-10.5,47.5,27,0,1,0
2023,6,2023-10-15,MIA,42,1,CAR,21,-14.0,47.5,63,1,0,0
2023,6,2023-10-15,NYJ,20,1,PHI,14,6.5,43.5,34,0,1,0
2023,6,2023-10-15,OTI,16,1,RAV,24,5.0,42.5,40,0,1,0
2023,6,2023-10-15,RAI,21,1,NWE,17,-2.5,42.5,38,0,1,0
2023,6,2023-10-15,RAM,26,1,CRD,9,-7.0,47.5,35,0,1,0
2023,6,2023-10-16,SDG,17,1,DAL,20,1.5,50.0,37,0,1,0
2023,6,2023-10-15,TAM,6,1,DET,20,3.0,43.5,26,0,1,0
2023,7,2023-10-22,CHI,30,1,RAI,12,2.5,38.5,42,1,0,0
2023,7,2023-10-22,CLT,38,1,CLE,39,3.5,39.5,77,1,0,0
2023,7,2023-10-22,DEN,19,1,GNB,17,-1.0,44.0,36,0,1,0
2023,7,2023-10-22,KAN,31,1,SDG,17,-5.5,48.5,48,0,1,0
2023,7,2023-10-23,MIN,22,1,SFO,17,7.0,44.0,39,0,1,0
2023,7,2023-10-19,NOR,24,1,JAX,31,-2.5,40.5,55,1,0,0
2023,7,2023-10-22,NWE,29,1,BUF,25,7.5,41.5,54,1,0,0
2023,7,2023-10-22,NYG,14,1,WAS,7,3.0,36.5,21,0,1,0
2023,7,2023-10-22,PHI,31,1,MIA,17,-3.0,51.5,48,0,1,0
2023,7,2023-10-22,RAM,17,1,PIT,24,-3.0,43.5,41,0,1,0
2023,7,2023-10-22,RAV,38,1,DET,6,-3.0,43.5,44,1,0,0
2023,7,2023-10-22,SEA,20,1,CRD,10,-8.5,43.5,30,0,1,0
2023,7,2023-10-22,TAM,13,1,ATL,16,-3.0,37.5,29,0,1,0
2023,8,2023-10-26,BUF,24,1,TAM,18,-10.0,43.5,42,0,1,0
2023,8,2023-10-29,CAR,15,1,HTX,13,3.5,42.5,28,0,1,0
2023,8,2023-10-29,CLT,27,1,NOR,38,1.5,43.5,65,1,0,0
2023,8,2023-10-29,CRD,24,1,RAV,31,9.5,44.5,55,1,0,0
2023,8,2023-10-29,DAL,43,1,RAM,20,-6.5,44.5,63,1,0,0
2023,8,2023-10-29,DEN,24,1,KAN,9,7.0,45.5,33,0,1,0
2023,8,2023-10-30,DET,26,1,RAI,14,-7.0,45.5,40,0,1,0
2023,8,2023-10-29,GNB,10,1,MIN,24,1.5,41.5,34,0,1,0
2023,8,2023-10-29,MIA,31,1,NWE,17,-8.5,46.5,48,1,0,0
2023,8,2023-10-29,NYG,10,1,NYJ,13,3.5,34.5,23,0,1,0
2023,8,2023-10-29,OTI,28,1,ATL,23,2.5,35.5,51,1,0,0
2023,8,2023-10-29,PIT,10,1,JAX,20,2.5,40.5,30,0,1,0
2023,8,2023-10-29,SDG,30,1,CHI,13,-10.5,45.5,43,0,1,0
2023,8,2023-10-29,SEA,24,1,CLE,20,-4.5,39.5,44,1,0,0
2023,8,2023-10-29,SFO,17,1,CIN,31,-4.5,44.5,48,1,0,0
2023,8,2023-10-29,WAS,31,1,PHI,38,6.5,42.5,69,1,0,0
2023,9,2023-11-05,ATL,28,1,MIN,31,-3.5,39.5,59,1,0,0
2023,9,2023-11-05,CAR,13,1,CLT,27,1.5,44.5,40,0,1,0
2023,9,2023-11-05,CIN,24,1,BUF,18,-1.5,50.5,42,0,1,0
2023,9,2023-11-05,CLE,27,1,CRD,0,-13.5,38.5,27,0,1,0
2023,9,2023-11-05,GNB,20,1,RAM,3,-3.5,37.5,23,0,1,0
2023,9,2023-11-05,HTX,39,1,TAM,37,-2.5,36.5,76,1,0,0
2023,9,2023-11-05,KAN,21,1,MIA,14,-1.5,51.5,35,0,1,0
2023,9,2023-11-05,NOR,24,1,CHI,17,-8.5,42.5,41,0,1,0
2023,9,2023-11-05,NWE,17,1,WAS,20,-2.5,40.5,37,0,1,0
2023,9,2023-11-06,NYJ,6,1,SDG,27,3.0,41.0,33,0,1,0
2023,9,2023-11-05,PHI,28,1,DAL,23,-3.0,46.5,51,1,0,0
2023,9,2023-11-02,PIT,20,1,OTI,16,-3.0,36.5,36,0,1,0
2023,9,2023-11-05,RAI,30,1,NYG,6,-1.5,38.5,36,0,1,0
2023,9,2023-11-05,RAV,37,1,SEA,3,-6.5,44.5,40,0,1,0
2023,10,2023-11-13,BUF,22,1,DEN,24,-7.5,47.5,46,0,1,0
2023,10,2023-11-09,CHI,16,1,CAR,13,-3.5,38.5,29,0,1,0
2023,10,2023-11-12,CIN,27,1,HTX,30,-5.5,45.5,57,1,0,0
2023,10,2023-11-12,CRD,25,1,ATL,23,2.5,43.5,48,1,0,0
2023,10,2023-11-12,DAL,49,1,NYG,17,-17.5,38.5,66,1,0,0
2023,10,2023-11-12,JAX,3,1,SFO,34,3.0,44.5,37,0,1,0
2023,10,2023-11-12,MIN,27,1,NOR,19,2.5,40.5,46,1,0,0
2023,10,2023-11-12,NWE,6,1,CLT,10,2.5,41.5,16,0,1,0
2023,10,2023-11-12,PIT,23,1,GNB,19,-3.0,38.5,42,1,0,0
2023,10,2023-11-12,RAI,16,1,NYJ,12,1.5,35.5,28,0,1,0
2023,10,2023-11-12,RAV,31,1,CLE,33,-6.0,38.5,64,1,0,0
2023,10,2023-11-12,SDG,38,1,DET,41,2.5,48.5,79,1,0,0
2023,10,2023-11-12,SEA,29,1,WAS,26,-5.5,44.5,55,1,0,0
2023,10,2023-11-12,TAM,20,1,OTI,6,-2.5,38.5,26,0,1,0
2023,11,2023-11-19,BUF,32,1,NYJ,6,-7.5,39.0,38,0,1,0
2023,11,2023-11-19,CAR,10,1,DAL,33,11.0,43.0,43,0,0,1
2023,11,2023-11-19,CLE,13,1,PIT,10,-2.0,33.0,23,0,1,0
2023,11,2023-11-19,DEN,21,1,MIN,20,-3.0,41.0,41,0,0,1
2023,11,2023-11-19,DET,31,1,CHI,26,-8.0,48.0,57,1,0,0
2023,11,2023-11-19,GNB,23,1,SDG,20,3.0,44.0,43,0,1,0
2023,11,2023-11-19,HTX,21,1,CRD,16,-5.5,49.0,37,0,1,0
2023,11,2023-11-19,JAX,34,1,OTI,14,-6.5,40.0,48,1,0,0
2023,11,2023-11-20,KAN,17,1,PHI,21,-2.5,46.0,38,0,1,0
2023,11,2023-11-19,MIA,20,1,RAI,13,-13.5,46.0,33,0,1,0
2023,11,2023-11-19,RAM,17,1,SEA,16,-2.0,46.0,33,0,1,0
2023,11,2023-11-16,RAV,34,1,CIN,20,-4.0,46.0,54,1,0,0
2023,11,2023-11-19,SFO,27,1,TAM,14,-13.0,41.0,41,0,0,1
2023,11,2023-11-19,WAS,19,1,NYG,31,-9.0,38.0,50,1,0,0
2023,12,2023-11-26,ATL,24,1,NOR,15,1.5,42.0,39,0,1,0
2023,12,2023-11-26,CIN,10,1,PIT,16,2.0,36.5,26,0,1,0
2023,12,2023-11-26,CLT,27,1,TAM,20,-2.5,45.5,47,1,0,0
2023,12,2023-11-26,CRD,14,1,RAM,37,2.5,45.0,51,1,0,0
2023,12,2023-11-23,DAL,45,1,WAS,10,-13.5,48.5,55,1,0,0
2023,12,2023-11-26,DEN,29,1,CLE,12,-1.0,37.0,41,1,0,0
2023,12,2023-11-23,DET,22,1,GNB,29,-8.0,47.0,51,1,0,0
2023,12,2023-11-26,HTX,21,1,JAX,24,1.5,48.0,45,0,1,0
2023,12,2023-11-27,MIN,10,1,CHI,12,-3.0,44.0,22,0,1,0
2023,12,2023-11-26,NYG,10,1,NWE,7,4.0,34.0,17,0,1,0
